CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
21091656,BURGLARY AUTO,12/26/2021 12:00:00 AM,1899-12-31T13:00:00.000,BURGLARY - VEHICLE,0,03/18/2022 12:00:00 AM,"2060 4TH ST
Berkeley, CA
(37.866441, -122.29954)",2060 4TH ST,Berkeley,CA
22002799,THEFT FELONY (OVER $950),01/09/2022 12:00:00 AM,1899-12-31T12:00:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"2500 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.864759, -122.258461)",2500 BLOCK TELEGRAPH AVE,Berkeley,CA
21043310,VEHICLE STOLEN,09/20/2021 12:00:00 AM,1899-12-31T22:00:00.000,MOTOR VEHICLE THEFT,1,03/18/2022 12:00:00 AM,"2400 BLOCK PROSPECT ST
Berkeley, CA
(37.867717, -122.249901)",2400 BLOCK PROSPECT ST,Berkeley,CA
21045626,BURGLARY AUTO,10/03/2021 12:00:00 AM,1899-12-31T22:00:00.000,BURGLARY - VEHICLE,0,03/18/2022 12:00:00 AM,"1931 CENTER ST
Berkeley, CA
(37.869814, -122.27179)",1931 CENTER ST,Berkeley,CA
22004819,VANDALISM,01/28/2022 12:00:00 AM,1899-12-31T17:00:00.000,VANDALISM,5,03/18/2022 12:00:00 AM,"1200 BLOCK 5TH ST
Berkeley, CA
(37.880756, -122.303056)",1200 BLOCK 5TH ST,Berkeley,CA
21043791,DOMESTIC VIOLENCE,09/23/2021 12:00:00 AM,1899-12-31T19:50:00.000,FAMILY OFFENSE,4,03/18/2022 12:00:00 AM,"2000 BLOCK PARKER ST
Berkeley, CA
(37.861843, -122.269644)",2000 BLOCK PARKER ST,Berkeley,CA
21047082,VEHICLE STOLEN,10/11/2021 12:00:00 AM,1899-12-31T23:30:00.000,MOTOR VEHICLE THEFT,1,03/18/2022 12:00:00 AM,"200 BLOCK MARINA BLVD
Berkeley, CA
(37.868667, -122.313656)",200 BLOCK MARINA BLVD,Berkeley,CA
21091504,BURGLARY AUTO,11/26/2021 12:00:00 AM,1899-12-31T21:15:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"1800 BLOCK SHATTUCK AVE
Berkeley, CA
(37.874781, -122.268758)",1800 BLOCK SHATTUCK AVE,Berkeley,CA
22004007,DISTURBANCE,01/26/2022 12:00:00 AM,1899-12-31T16:00:00.000,DISORDERLY CONDUCT,3,03/18/2022 12:00:00 AM,"2100 BLOCK PARKER ST
Berkeley, CA
(37.86215, -122.267213)",2100 BLOCK PARKER ST,Berkeley,CA
21047570,DISTURBANCE,10/15/2021 12:00:00 AM,1899-12-31T08:30:00.000,DISORDERLY CONDUCT,5,03/18/2022 12:00:00 AM,"1600 BLOCK RUSSELL ST
Berkeley, CA
(37.855246, -122.277155)",1600 BLOCK RUSSELL ST,Berkeley,CA
22005032,BURGLARY COMMERCIAL,02/01/2022 12:00:00 AM,1899-12-31T16:15:00.000,BURGLARY - COMMERCIAL,2,03/18/2022 12:00:00 AM,"1000 BLOCK FOLGER AVE
Berkeley, CA
(37.850444, -122.288866)",1000 BLOCK FOLGER AVE,Berkeley,CA
22090210,THEFT FELONY (OVER $950),02/14/2022 12:00:00 AM,1899-12-31T20:20:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871826, -122.270532)",2000 BLOCK UNIVERSITY AVE,Berkeley,CA
22011459,DISTURBANCE,03/11/2022 12:00:00 AM,1899-12-31T23:20:00.000,DISORDERLY CONDUCT,5,03/18/2022 12:00:00 AM,"2000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871826, -122.270532)",2000 BLOCK UNIVERSITY AVE,Berkeley,CA
21091286,BURGLARY COMMERCIAL,10/15/2021 12:00:00 AM,1899-12-31T18:28:00.000,BURGLARY - COMMERCIAL,5,03/18/2022 12:00:00 AM,"1900 BLOCK 4TH ST
Berkeley, CA
(37.86825, -122.300093)",1900 BLOCK 4TH ST,Berkeley,CA
21091473,THEFT FELONY (OVER $950),11/23/2021 12:00:00 AM,1899-12-31T03:00:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"1300 BLOCK QUEENS RD
Berkeley, CA
(37.88588, -122.253359)",1300 BLOCK QUEENS RD,Berkeley,CA
22009969,DOMESTIC VIOLENCE,03/03/2022 12:00:00 AM,1899-12-31T10:30:00.000,FAMILY OFFENSE,4,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
22090247,THEFT FELONY (OVER $950),01/10/2022 12:00:00 AM,1899-12-31T00:00:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2200 BLOCK WARD ST
Berkeley, CA
(37.85981, -122.264273)",2200 BLOCK WARD ST,Berkeley,CA
21055645,THEFT MISD. (UNDER $950),12/01/2021 12:00:00 AM,1899-12-31T15:52:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
21046104,VEHICLE STOLEN,09/29/2021 12:00:00 AM,1899-12-31T13:00:00.000,MOTOR VEHICLE THEFT,3,03/18/2022 12:00:00 AM,"2900 BLOCK ELLSWORTH ST
Berkeley, CA
(37.857387, -122.261536)",2900 BLOCK ELLSWORTH ST,Berkeley,CA
21058580,THEFT MISD. (UNDER $950),12/18/2021 12:00:00 AM,1899-12-31T16:40:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"1050 GILMAN ST
Berkeley, CA
(37.880312, -122.296641)",1050 GILMAN ST,Berkeley,CA
22002285,ASSAULT/BATTERY MISD.,01/15/2022 12:00:00 AM,1899-12-31T20:15:00.000,ASSAULT,6,03/18/2022 12:00:00 AM,"1100 BLOCK DWIGHT WAY
Berkeley, CA
(37.861107, -122.289485)",1100 BLOCK DWIGHT WAY,Berkeley,CA
21058044,THEFT MISD. (UNDER $950),12/15/2021 12:00:00 AM,1899-12-31T14:34:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"2200 BLOCK SHATTUCK AVE
Berkeley, CA
(37.869363, -122.268028)",2200 BLOCK SHATTUCK AVE,Berkeley,CA
21045362,VANDALISM,10/02/2021 12:00:00 AM,1899-12-31T14:20:00.000,VANDALISM,6,03/18/2022 12:00:00 AM,"1200 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.869385, -122.28953)",1200 BLOCK UNIVERSITY AVE,Berkeley,CA
21091208,THEFT FELONY (OVER $950),10/05/2021 12:00:00 AM,1899-12-31T04:00:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"1100 BLOCK GRIZZLY PEAK BLVD
Berkeley, CA
(37.892524, -122.256323)",1100 BLOCK GRIZZLY PEAK BLVD,Berkeley,CA
21043366,THEFT MISD. (UNDER $950),09/21/2021 12:00:00 AM,1899-12-31T00:00:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"2000 BLOCK HASTE ST
Berkeley, CA
(37.86456, -122.269954)",2000 BLOCK HASTE ST,Berkeley,CA
21059222,BURGLARY COMMERCIAL,12/23/2021 12:00:00 AM,1899-12-31T03:13:00.000,BURGLARY - COMMERCIAL,4,03/18/2022 12:00:00 AM,"1000 BLOCK ASHBY AVE
Berkeley, CA
(37.851653, -122.289194)",1000 BLOCK ASHBY AVE,Berkeley,CA
21050913,THEFT FELONY (OVER $950),10/21/2021 12:00:00 AM,1899-12-31T13:30:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"1400 BLOCK ALCATRAZ AVE
Berkeley, CA
(37.847682, -122.279381)",1400 BLOCK ALCATRAZ AVE,Berkeley,CA
21049001,FRAUD/FORGERY,10/22/2021 12:00:00 AM,1899-12-31T12:00:00.000,FRAUD,5,03/18/2022 12:00:00 AM,"1600 BLOCK RUSSELL ST
Berkeley, CA
(37.855246, -122.277155)",1600 BLOCK RUSSELL ST,Berkeley,CA
22090047,THEFT FELONY (OVER $950),01/08/2022 12:00:00 AM,1899-12-31T18:45:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.865772, -122.267643)",2400 BLOCK SHATTUCK AVE,Berkeley,CA
21055152,GUN/WEAPON,11/28/2021 12:00:00 AM,1899-12-31T16:04:00.000,WEAPONS OFFENSE,0,03/18/2022 12:00:00 AM,"1500 BLOCK HOPKINS ST
Berkeley, CA
(37.881004, -122.283225)",1500 BLOCK HOPKINS ST,Berkeley,CA
21060031,VEHICLE STOLEN,12/28/2021 12:00:00 AM,1899-12-31T22:15:00.000,MOTOR VEHICLE THEFT,2,03/18/2022 12:00:00 AM,"2970 RUSSELL ST
Berkeley, CA
(37.858943, -122.245452)",2970 RUSSELL ST,Berkeley,CA
21055771,DISTURBANCE,12/02/2021 12:00:00 AM,1899-12-31T11:15:00.000,DISORDERLY CONDUCT,4,03/18/2022 12:00:00 AM,"1900 BLOCK ADDISON ST
Berkeley, CA
(37.870639, -122.272468)",1900 BLOCK ADDISON ST,Berkeley,CA
21053007,FRAUD/FORGERY,11/12/2021 12:00:00 AM,1899-12-31T00:00:00.000,FRAUD,5,03/18/2022 12:00:00 AM,"900 BLOCK GRIZZLY PEAK BLVD
Berkeley, CA
(37.896956, -122.261613)",900 BLOCK GRIZZLY PEAK BLVD,Berkeley,CA
21091219,IDENTITY THEFT,10/07/2021 12:00:00 AM,1899-12-31T18:30:00.000,FRAUD,4,03/18/2022 12:00:00 AM,"2000 BLOCK ESSEX ST
Berkeley, CA
(37.853552, -122.268286)",2000 BLOCK ESSEX ST,Berkeley,CA
22008913,VANDALISM,02/24/2022 12:00:00 AM,1899-12-31T23:35:00.000,VANDALISM,4,03/18/2022 12:00:00 AM,"900 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.868263, -122.296013)",900 BLOCK UNIVERSITY AVE,Berkeley,CA
21055801,BURGLARY AUTO,12/02/2021 12:00:00 AM,1899-12-31T12:00:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"2300 BLOCK SHATTUCK AVE
Berkeley, CA
(37.867157, -122.2678)",2300 BLOCK SHATTUCK AVE,Berkeley,CA
22090151,BURGLARY AUTO,01/30/2022 12:00:00 AM,1899-12-31T18:05:00.000,BURGLARY - VEHICLE,0,03/18/2022 12:00:00 AM,"2200 BLOCK MILVIA ST
Berkeley, CA
(37.868574, -122.270415)",2200 BLOCK MILVIA ST,Berkeley,CA
21091262,BURGLARY AUTO,10/16/2021 12:00:00 AM,1899-12-31T19:00:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"200 BLOCK PANORAMIC WAY
Berkeley, CA
(37.869235, -122.244441)",200 BLOCK PANORAMIC WAY,Berkeley,CA
21050624,BURGLARY AUTO,11/01/2021 12:00:00 AM,1899-12-31T13:50:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"2300 BLOCK 4TH ST
Berkeley, CA
(37.862817, -122.298359)",2300 BLOCK 4TH ST,Berkeley,CA
21052208,THEFT MISD. (UNDER $950),10/30/2021 12:00:00 AM,1899-12-31T16:35:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2100 BLOCK ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 BLOCK ALLSTON WAY,Berkeley,CA
21050291,FRAUD/FORGERY,10/30/2021 12:00:00 AM,1899-12-31T11:00:00.000,FRAUD,6,03/18/2022 12:00:00 AM,"3131 HARPER ST
Berkeley, CA
(37.851297, -122.271555)",3131 HARPER ST,Berkeley,CA
22007348,THEFT MISD. (UNDER $950),02/15/2022 12:00:00 AM,1899-12-31T12:30:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.862915, -122.258707)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
22012002,DISTURBANCE,03/06/2022 12:00:00 AM,1899-12-31T20:30:00.000,DISORDERLY CONDUCT,0,03/18/2022 12:00:00 AM,"1600 BLOCK 62ND ST
Berkeley, CA
(37.846404, -122.275263)",1600 BLOCK 62ND ST,Berkeley,CA
21091378,BURGLARY AUTO,11/05/2021 12:00:00 AM,1899-12-31T11:17:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"1700 BLOCK WARD ST
Berkeley, CA
(37.858392, -122.275421)",1700 BLOCK WARD ST,Berkeley,CA
22005481,BURGLARY RESIDENTIAL,02/03/2022 12:00:00 AM,1899-12-31T16:45:00.000,BURGLARY - RESIDENTIAL,4,03/18/2022 12:00:00 AM,"2800 BLOCK SHASTA RD
Berkeley, CA
(37.888064, -122.256304)",2800 BLOCK SHASTA RD,Berkeley,CA
21054512,DISTURBANCE,11/23/2021 12:00:00 AM,1899-12-31T23:20:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"2000 BLOCK FRANCISCO ST
Berkeley, CA
(37.875391, -122.271141)",2000 BLOCK FRANCISCO ST,Berkeley,CA
21046368,VEHICLE STOLEN,10/08/2021 12:00:00 AM,1899-12-31T06:40:00.000,MOTOR VEHICLE THEFT,5,03/18/2022 12:00:00 AM,"800 BLOCK ALLSTON WAY
Berkeley, CA
(37.865034, -122.297939)",800 BLOCK ALLSTON WAY,Berkeley,CA
22007531,GUN/WEAPON,02/16/2022 12:00:00 AM,1899-12-31T12:07:00.000,WEAPONS OFFENSE,3,03/18/2022 12:00:00 AM,"1980 ALLSTON WAY
Berkeley, CA
(37.869011, -122.270835)",1980 ALLSTON WAY,Berkeley,CA
22090280,THEFT MISD. (UNDER $950),02/28/2022 12:00:00 AM,1899-12-31T22:08:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"Berkeley, CA
(37.869058, -122.270455)",,Berkeley,CA
21051590,THEFT MISD. (UNDER $950),11/06/2021 12:00:00 AM,1899-12-31T18:05:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.862915, -122.258707)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
21044673,DISTURBANCE,09/28/2021 12:00:00 AM,1899-12-31T18:45:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"1600 BLOCK RUSSELL ST
Berkeley, CA
(37.855246, -122.277155)",1600 BLOCK RUSSELL ST,Berkeley,CA
21046616,FRAUD/FORGERY,10/09/2021 12:00:00 AM,1899-12-31T11:13:00.000,FRAUD,6,03/18/2022 12:00:00 AM,"2400 BLOCK HILGARD AVE
Berkeley, CA
(37.878373, -122.262902)",2400 BLOCK HILGARD AVE,Berkeley,CA
21046567,ARSON,10/09/2021 12:00:00 AM,1899-12-31T04:50:00.000,ARSON,6,03/18/2022 12:00:00 AM,"1800 BLOCK FAIRVIEW ST
Berkeley, CA
(37.850434, -122.272607)",1800 BLOCK FAIRVIEW ST,Berkeley,CA
21043014,VEHICLE STOLEN,09/19/2021 12:00:00 AM,1899-12-31T00:30:00.000,MOTOR VEHICLE THEFT,0,03/18/2022 12:00:00 AM,"2209 CALIFORNIA ST
Berkeley, CA
(37.867511, -122.27944)",2209 CALIFORNIA ST,Berkeley,CA
21047415,ASSAULT/BATTERY MISD.,10/14/2021 12:00:00 AM,1899-12-31T09:21:00.000,ASSAULT,4,03/18/2022 12:00:00 AM,"1800 BLOCK SOLANO AVE
Berkeley, CA
(37.891332, -122.279975)",1800 BLOCK SOLANO AVE,Berkeley,CA
22002517,BURGLARY AUTO,01/17/2022 12:00:00 AM,1899-12-31T18:20:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"3000 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.855393, -122.259776)",3000 BLOCK TELEGRAPH AVE,Berkeley,CA
21091169,BURGLARY AUTO,09/26/2021 12:00:00 AM,1899-12-31T20:30:00.000,BURGLARY - VEHICLE,0,03/18/2022 12:00:00 AM,"800 BLOCK MENDOCINO AVE
Berkeley, CA
(37.893148, -122.274809)",800 BLOCK MENDOCINO AVE,Berkeley,CA
21055729,THEFT FROM AUTO,12/01/2021 12:00:00 AM,1899-12-31T15:00:00.000,LARCENY - FROM VEHICLE,3,03/18/2022 12:00:00 AM,"600 BLOCK EUCLID AVE
Berkeley, CA
(37.901492, -122.267889)",600 BLOCK EUCLID AVE,Berkeley,CA
21051275,VEHICLE STOLEN,11/04/2021 12:00:00 AM,1899-12-31T17:00:00.000,MOTOR VEHICLE THEFT,4,03/18/2022 12:00:00 AM,"1900 BLOCK ALLSTON WAY
Berkeley, CA
(37.868785, -122.272701)",1900 BLOCK ALLSTON WAY,Berkeley,CA
21058869,THEFT MISD. (UNDER $950),12/20/2021 12:00:00 AM,1899-12-31T14:30:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2300 BLOCK SHATTUCK AVE
Berkeley, CA
(37.867157, -122.2678)",2300 BLOCK SHATTUCK AVE,Berkeley,CA
21044821,ASSAULT/BATTERY FEL.,09/29/2021 12:00:00 AM,1899-12-31T15:00:00.000,ASSAULT,3,03/18/2022 12:00:00 AM,"1900 BLOCK SAN PABLO AVE
Berkeley, CA
(37.870205, -122.292581)",1900 BLOCK SAN PABLO AVE,Berkeley,CA
22002435,THEFT MISD. (UNDER $950),01/17/2022 12:00:00 AM,1899-12-31T09:27:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 BLOCK GILMAN ST,Berkeley,CA
22002110,THEFT FROM AUTO,01/12/2022 12:00:00 AM,1899-12-31T12:00:00.000,LARCENY - FROM VEHICLE,3,03/18/2022 12:00:00 AM,"700 BLOCK HARRISON ST
Berkeley, CA
(37.88055, -122.304962)",700 BLOCK HARRISON ST,Berkeley,CA
22009528,DISTURBANCE,02/28/2022 12:00:00 AM,1899-12-31T21:20:00.000,DISORDERLY CONDUCT,1,03/18/2022 12:00:00 AM,"1400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 BLOCK SHATTUCK AVE,Berkeley,CA
21054077,ARSON,11/21/2021 12:00:00 AM,1899-12-31T13:02:00.000,ARSON,0,03/18/2022 12:00:00 AM,"1150 VIRGINIA ST
Berkeley, CA
(37.873655, -122.291821)",1150 VIRGINIA ST,Berkeley,CA
21044766,BURGLARY RESIDENTIAL,09/28/2021 12:00:00 AM,1899-12-31T22:00:00.000,BURGLARY - RESIDENTIAL,2,03/18/2022 12:00:00 AM,"2500 BLOCK HILLEGASS AVE
Berkeley, CA
(37.865156, -122.256478)",2500 BLOCK HILLEGASS AVE,Berkeley,CA
21048304,THEFT FROM AUTO,10/19/2021 12:00:00 AM,1899-12-31T17:05:00.000,LARCENY - FROM VEHICLE,2,03/18/2022 12:00:00 AM,"3100 BLOCK ETON AVE
Berkeley, CA
(37.853995, -122.251345)",3100 BLOCK ETON AVE,Berkeley,CA
22003797,VANDALISM,01/25/2022 12:00:00 AM,1899-12-31T12:50:00.000,VANDALISM,2,03/18/2022 12:00:00 AM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22090035,THEFT FELONY (OVER $950),01/02/2022 12:00:00 AM,1899-12-31T22:55:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"1399 UNIVERSITY AVE
Berkeley, CA
(37.870121, -122.284626)",1399 UNIVERSITY AVE,Berkeley,CA
21049940,BURGLARY RESIDENTIAL,10/28/2021 12:00:00 AM,1899-12-31T20:35:00.000,BURGLARY - RESIDENTIAL,4,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
21046914,VEHICLE STOLEN,10/08/2021 12:00:00 AM,1899-12-31T15:30:00.000,MOTOR VEHICLE THEFT,5,03/18/2022 12:00:00 AM,"1900 BLOCK ALLSTON WAY
Berkeley, CA
(37.868785, -122.272701)",1900 BLOCK ALLSTON WAY,Berkeley,CA
22009617,NARCOTICS,03/01/2022 12:00:00 AM,1899-12-31T12:10:00.000,DRUG VIOLATION,2,03/18/2022 12:00:00 AM,"2500 BLOCK HASTE ST
Berkeley, CA
(37.866025, -122.258623)",2500 BLOCK HASTE ST,Berkeley,CA
21044253,VEHICLE STOLEN,09/26/2021 12:00:00 AM,1899-12-31T03:00:00.000,MOTOR VEHICLE THEFT,0,03/18/2022 12:00:00 AM,"2500 BLOCK PARKER ST
Berkeley, CA
(37.863369, -122.257622)",2500 BLOCK PARKER ST,Berkeley,CA
22000339,THEFT FELONY (OVER $950),12/31/2021 12:00:00 AM,1899-12-31T00:00:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"900 BLOCK HEARST AVE
Berkeley, CA
(37.869535, -122.296988)",900 BLOCK HEARST AVE,Berkeley,CA
21091486,BURGLARY AUTO,11/26/2021 12:00:00 AM,1899-12-31T20:20:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"1995 UNIVERSITY AVE (CHARLES SCHWAB
Berkeley, CA
(37.871827, -122.271206)",1995 UNIVERSITY AVE (CHARLES SCHWAB,Berkeley,CA
21046323,ROBBERY,10/07/2021 12:00:00 AM,1899-12-31T20:40:00.000,ROBBERY,4,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
22008500,FRAUD/FORGERY,02/16/2022 12:00:00 AM,1899-12-31T11:28:00.000,FRAUD,3,03/18/2022 12:00:00 AM,"1800 BLOCK SOLANO AVE
Berkeley, CA
(37.891332, -122.279975)",1800 BLOCK SOLANO AVE,Berkeley,CA
21048980,ASSAULT/BATTERY MISD.,10/23/2021 12:00:00 AM,1899-12-31T14:10:00.000,ASSAULT,6,03/18/2022 12:00:00 AM,"1500 BLOCK RUSSELL ST
Berkeley, CA
(37.854935, -122.279224)",1500 BLOCK RUSSELL ST,Berkeley,CA
22002529,VANDALISM,01/17/2022 12:00:00 AM,1899-12-31T20:40:00.000,VANDALISM,1,03/18/2022 12:00:00 AM,"2900 BLOCK MABEL ST
Berkeley, CA
(37.853959, -122.284067)",2900 BLOCK MABEL ST,Berkeley,CA
21052725,VANDALISM,11/12/2021 12:00:00 AM,1899-12-31T15:00:00.000,VANDALISM,5,03/18/2022 12:00:00 AM,"1400 BLOCK SPRUCE ST
Berkeley, CA
(37.88248, -122.266137)",1400 BLOCK SPRUCE ST,Berkeley,CA
22000327,DOMESTIC VIOLENCE,01/03/2022 12:00:00 AM,1899-12-31T14:08:00.000,FAMILY OFFENSE,1,03/18/2022 12:00:00 AM,"2060 FOURTH ST
Berkeley, CA
(37.866441, -122.29954)",2060 FOURTH ST,Berkeley,CA
22006798,BURGLARY RESIDENTIAL,02/12/2022 12:00:00 AM,1899-12-31T00:30:00.000,BURGLARY - RESIDENTIAL,6,03/18/2022 12:00:00 AM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 BLOCK DURANT AVE,Berkeley,CA
21045564,BURGLARY COMMERCIAL,10/02/2021 12:00:00 AM,1899-12-31T16:00:00.000,BURGLARY - COMMERCIAL,6,03/18/2022 12:00:00 AM,"1700 BLOCK DWIGHT WAY
Berkeley, CA
(37.862808, -122.27633)",1700 BLOCK DWIGHT WAY,Berkeley,CA
22008232,DOMESTIC VIOLENCE,02/20/2022 12:00:00 AM,1899-12-31T15:00:00.000,FAMILY OFFENSE,0,03/18/2022 12:00:00 AM,"1500 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870396, -122.281585)",1500 BLOCK UNIVERSITY AVE,Berkeley,CA
21059750,DISTURBANCE,12/27/2021 12:00:00 AM,1899-12-31T14:13:00.000,DISORDERLY CONDUCT,1,03/18/2022 12:00:00 AM,"1900 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871541, -122.272737)",1900 BLOCK UNIVERSITY AVE,Berkeley,CA
21091531,THEFT MISD. (UNDER $950),11/30/2021 12:00:00 AM,1899-12-31T11:00:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"200 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.865531, -122.309997)",200 BLOCK UNIVERSITY AVE,Berkeley,CA
21049597,BURGLARY RESIDENTIAL,10/26/2021 12:00:00 AM,1899-12-31T23:52:00.000,BURGLARY - RESIDENTIAL,2,03/18/2022 12:00:00 AM,"2800 BLOCK HILGARD AVE
Berkeley, CA
(37.87928, -122.255987)",2800 BLOCK HILGARD AVE,Berkeley,CA
22005169,ASSAULT/BATTERY FEL.,02/02/2022 12:00:00 AM,1899-12-31T10:00:00.000,ASSAULT,3,03/18/2022 12:00:00 AM,"1900 BLOCK FAIRVIEW ST
Berkeley, CA
(37.850676, -122.270799)",1900 BLOCK FAIRVIEW ST,Berkeley,CA
21054825,THEFT MISD. (UNDER $950),11/26/2021 12:00:00 AM,1899-12-31T15:40:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.862915, -122.258707)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
22090130,THEFT MISD. (UNDER $950),01/10/2022 12:00:00 AM,1899-12-31T08:30:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"1900 BLOCK GRANT ST
Berkeley, CA
(37.873017, -122.275481)",1900 BLOCK GRANT ST,Berkeley,CA
21058081,ROBBERY,12/15/2021 12:00:00 AM,1899-12-31T20:50:00.000,ROBBERY,3,03/18/2022 12:00:00 AM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.862915, -122.258707)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
21053575,FRAUD/FORGERY,11/12/2021 12:00:00 AM,1899-12-31T08:00:00.000,FRAUD,5,03/18/2022 12:00:00 AM,"2900 BLOCK SHASTA RD
Berkeley, CA
(37.888842, -122.254155)",2900 BLOCK SHASTA RD,Berkeley,CA
21051946,DISTURBANCE,11/09/2021 12:00:00 AM,1899-12-31T06:00:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"1200 BLOCK ALCATRAZ AVE
Berkeley, CA
(37.847355, -122.281861)",1200 BLOCK ALCATRAZ AVE,Berkeley,CA
22003878,ASSAULT/BATTERY MISD.,01/25/2022 12:00:00 AM,1899-12-31T18:55:00.000,ASSAULT,2,03/18/2022 12:00:00 AM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
21057139,DOMESTIC VIOLENCE,12/09/2021 12:00:00 AM,1899-12-31T19:52:00.000,FAMILY OFFENSE,4,03/18/2022 12:00:00 AM,"1700 BLOCK WARD ST
Berkeley, CA
(37.858392, -122.275421)",1700 BLOCK WARD ST,Berkeley,CA
22011487,ASSAULT/BATTERY MISD.,03/12/2022 12:00:00 AM,1899-12-31T05:41:00.000,ASSAULT,6,03/18/2022 12:00:00 AM,"2000 BLOCK EMERSON ST
Berkeley, CA
(37.854215, -122.269167)",2000 BLOCK EMERSON ST,Berkeley,CA
22001822,BURGLARY AUTO,01/12/2022 12:00:00 AM,1899-12-31T20:00:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1900 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871541, -122.272737)",1900 BLOCK UNIVERSITY AVE,Berkeley,CA
21050781,GUN/WEAPON,11/02/2021 12:00:00 AM,1899-12-31T14:29:00.000,WEAPONS OFFENSE,2,03/18/2022 12:00:00 AM,"1980 ALLSTON WAY
Berkeley, CA
(37.869011, -122.270835)",1980 ALLSTON WAY,Berkeley,CA
